"","target","cat","subcat","offset","terminal_rho","rho_sd","pval","group","rho_zero"
"724","arc_sum_-4","arc","sum","-4",0.143036026792919,0.105940180977283,0.34,"K",0.0370958458156354
"725","arc_fal_-4","arc","fal","-4",0.123755006857283,0.0788289186983435,0.16,"K",0.0449260881589392
"726","noi_year_-4","noi","year","-4",0.0732050713769135,0.104068939654547,0.39,"K",-0.0308638682776336
"727","noi_win_-4","noi","win","-4",-0.0661462634893646,0.10136427503274,0.53,"K",-0.167510538522104
"728","noi_spr_-4","noi","spr","-4",0.131943590621713,0.0898115350598436,0.17,"K",0.0421320555618698
"729","noi_sum_-4","noi","sum","-4",-0.233178810707434,0.114260620695646,0.76,"K",-0.34743943140308
"730","noi_fal_-4","noi","fal","-4",0.229395328566005,0.0993964775936207,0.38,"K",0.129998850972385
"731","upw_year_-4","upw","year","-4",-0.220335329924187,0.0937879136537435,0.85,"K",-0.31412324357793
"732","upw_win_-4","upw","win","-4",-0.0300795405898002,0.0987105677389741,0.43,"K",-0.128790108328774
"733","upw_spr_-4","upw","spr","-4",0.0627609558272114,0.124744504280153,0.38,"K",-0.0619835484529413
"734","upw_sum_-4","upw","sum","-4",0.133972902130378,0.143234214794972,0.39,"K",-0.00926131266459351
"735","upw_fal_-4","upw","fal","-4",0.0451786773246231,0.145377806728908,0.38,"K",-0.100199129404285
"736","upw_STI_-4","upw","STI","-4",0.0482045251626492,0.107670955551927,0.29,"K",-0.0594664303892778
"737","upw_FTI_-4","upw","FTI","-4",0.0272336776029614,0.112905774336593,0.28,"K",-0.0856720967336311
"738","upw_LUSI_-4","upw","LUSI","-4",0.00492819100416707,0.127349913474431,0.42,"K",-0.122421722470264
"739","upw_TUMI_-4","upw","TUMI","-4",-0.0324341943233651,0.137413329184339,0.57,"K",-0.169847523507704
"740","upw_TDMI_-4","upw","TDMI","-4",-0.178901647888907,0.102278420418636,0.74,"K",-0.281180068307543
"741","pdo_year_-3","pdo","year","-3",0.074506492350449,0.128036605322801,0.59,"K",-0.0535301129723516
"742","pdo_win_-3","pdo","win","-3",0.0147932759225274,0.128197135519712,0.53,"K",-0.113403859597185
"743","pdo_spr_-3","pdo","spr","-3",-0.162305331196661,0.118895886996579,0.68,"K",-0.28120121819324
"744","pdo_sum_-3","pdo","sum","-3",0.0470899761495362,0.140326205207849,0.52,"K",-0.0932362290583127
"745","pdo_fal_-3","pdo","fal","-3",0.278055976256609,0.0631450719967473,0.5,"K",0.214910904259862
"746","npgo_year_-3","npgo","year","-3",0.224219325629891,0.122668451855384,0.26,"K",0.101550873774507
"747","npgo_win_-3","npgo","win","-3",0.193444623715089,0.0991609908422332,0.14,"K",0.094283632872856
"748","npgo_spr_-3","npgo","spr","-3",0.249816197962945,0.123107563512414,0.23,"K",0.126708634450531
"749","npgo_sum_-3","npgo","sum","-3",0.25408695870743,0.122574616116017,0.26,"K",0.131512342591412
"750","npgo_fal_-3","npgo","fal","-3",0.210016848060653,0.093349812613706,0.19,"K",0.116667035446947
"751","oni_year_-3","oni","year","-3",-0.124063121950558,0.121358255645187,0.57,"K",-0.245421377595745
"752","oni_win_-3","oni","win","-3",0.0171975306517317,0.114503264183923,0.29,"K",-0.0973057335321916
"753","oni_spr_-3","oni","spr","-3",-0.0200640087243813,0.110646165619852,0.41,"K",-0.130710174344234
"754","oni_sum_-3","oni","sum","-3",-0.166664900008427,0.133884617583714,0.7,"K",-0.300549517592141
"755","oni_fal_-3","oni","fal","-3",-0.230155247975286,0.119969254052862,0.74,"K",-0.350124502028148
"756","arc_win_-3","arc","win","-3",0.0471336778408706,0.091899657183652,0.27,"K",-0.0447659793427813
"757","arc_spr_-3","arc","spr","-3",-0.100037031380432,0.108886435439354,0.61,"K",-0.208923466819786
"758","arc_sum_-3","arc","sum","-3",-0.0329083883980381,0.143478306264037,0.53,"K",-0.176386694662076
"759","arc_fal_-3","arc","fal","-3",-0.0929225611746887,0.0923411965320391,0.59,"K",-0.185263757706728
"760","noi_year_-3","noi","year","-3",0.303057532725201,0.0997134129542242,0.1,"K",0.203344119770977
"761","noi_win_-3","noi","win","-3",0.200785621637986,0.0933156285557863,0.21,"K",0.1074699930822
"762","noi_spr_-3","noi","spr","-3",-0.13312983120955,0.116679584936313,0.69,"K",-0.249809416145863
"763","noi_sum_-3","noi","sum","-3",-0.238906358302328,0.118563483358173,0.8,"K",-0.357469841660501
"764","noi_fal_-3","noi","fal","-3",-0.0164736275495242,0.178813445351658,0.53,"K",-0.195287072901182
"765","upw_year_-3","upw","year","-3",-0.0772374188109262,0.124772445743256,0.52,"K",-0.202009864554183
"766","upw_win_-3","upw","win","-3",-0.189137765816113,0.121025726880028,0.71,"K",-0.310163492696142
"767","upw_spr_-3","upw","spr","-3",0.150420842743678,0.113040968364809,0.32,"K",0.0373798743788688
"768","upw_sum_-3","upw","sum","-3",0.112744457447729,0.151405588042839,0.39,"K",-0.0386611305951097
"769","upw_fal_-3","upw","fal","-3",0.115199812303809,0.11805501014404,0.35,"K",-0.00285519784023115
"770","upw_STI_-3","upw","STI","-3",0.000271482222979067,0.0972491333171386,0.38,"K",-0.0969776510941596
"771","upw_FTI_-3","upw","FTI","-3",-0.127152173457725,0.113199136413835,0.64,"K",-0.240351309871559
"772","upw_LUSI_-3","upw","LUSI","-3",-0.113639848904203,0.120491468685464,0.56,"K",-0.234131317589667
"773","upw_TUMI_-3","upw","TUMI","-3",0.0749219383890087,0.118746991157773,0.5,"K",-0.0438250527687638
"774","upw_TDMI_-3","upw","TDMI","-3",0.188692864527427,0.12980866211937,0.15,"K",0.058884202408057
"775","orca_NRKW_-2","orca","NRKW","-2",0.728425073938246,0.0393102450544009,0.42,"K",0.689114828883845
"776","orca_SEAK_-2","orca","SEAK","-2",0.840143450787445,0.028467232855952,0.15,"K",0.811676217931493
"777","orca_WAK_-2","orca","WAK","-2",0.853778004654575,0.0260469625182409,0.13,"K",0.827731042136334
"778","orca_NRKW_-1","orca","NRKW","-1",0.743756472589117,0.0374651674816332,0.36,"K",0.706291305107484
"779","orca_SEAK_-1","orca","SEAK","-1",0.835425724523988,0.0297495100045442,0.14,"K",0.805676214519444
"780","orca_WAK_-1","orca","WAK","-1",0.848879264036873,0.0271461910598664,0.18,"K",0.821733072977007
"781","orca_NRKW_0","orca","NRKW","0",0.792072539975263,0.0264141722655071,0.2,"K",0.765658367709755
"782","orca_SEAK_0","orca","SEAK","0",0.830145284965592,0.0306052317168358,0.17,"K",0.799540053248757
"783","orca_WAK_0","orca","WAK","0",0.845879697413518,0.0241924922449956,0.16,"K",0.821687205168522
"784","spring_centralbc_-2","spring","centralbc","-2",0.456295147552781,0.0803991856078089,0.048,"K",0.375895961944972
"785","winter_centralvalley_-2","winter","centralvalley","-2",0.100891378716791,0.165912428141507,0.44,"K",-0.0650210494247168
"786","spring_centralvalley_-2","spring","centralvalley","-2",-0.0918170900858971,0.117790724526461,0.58,"K",-0.209607814612358
"787","fall_centralvalley_-2","fall","centralvalley","-2",-0.0410318285554012,0.204382438535334,0.56,"K",-0.245414267090736
"788","latefall_centralvalley_-2","latefall","centralvalley","-2",-0.112418685235326,0.0949884536349259,0.57,"K",-0.207407138870252
"789","spring_fraser_-2","spring","fraser","-2",0.2488322953842,0.101468424992163,0.12,"K",0.147363870392037
"790","summer_fraser_-2","summer","fraser","-2",0.423655063728303,0.107593921549877,0.59,"K",0.316061142178425
"791","spring_klamathtrin_-2","spring","klamathtrin","-2",0.306027664028427,0.126537113614757,0.058,"K",0.179490550413669
"792","fall_klamathtrin_-2","fall","klamathtrin","-2",-0.0247574250988869,0.134337283307968,0.52,"K",-0.159094708406855
"793","spring_lowercolumbia_-2","spring","lowercolumbia","-2",0.224822800339063,0.18485976496802,0.16,"K",0.0399630353710431
"794","fall_lowercolumbia_-2","fall","lowercolumbia","-2",0.197275749266466,0.145406770515178,0.35,"K",0.0518689787512878
"795","fall_midupcolumbia_-2","fall","midupcolumbia","-2",0.25954789555053,0.123444714830012,0.6,"K",0.136103180720518
"796","spring_midupcolumbiasnake_-2","spring","midupcolumbiasnake","-2",0.358806686028905,0.087349731189882,0.6,"K",0.271456954839023
"797","summer_midupcolumbiasnake_-2","summer","midupcolumbiasnake","-2",0.549729449399992,0.125962617520796,0.54,"K",0.423766831879196
"798","fall_northcentraloregoncoast_-2","fall","northcentraloregoncoast","-2",0.363486346118676,0.116177981526706,0.35,"K",0.24730836459197
"799","spring_northbc_-2","spring","northbc","-2",0.379941586838694,0.0785720008170957,0.062,"K",0.301369586021598
"800","fall_npugetsound_-2","fall","npugetsound","-2",0.26052978774596,0.100635129503769,0.52,"K",0.159894658242191
"801","spring_npugetsound_-2","spring","npugetsound","-2",0.109508367114187,0.121667826215763,0.32,"K",-0.0121594591015752
"802","spring_sealaska_-2","spring","sealaska","-2",-0.118132596660818,0.115250478080363,0.63,"K",-0.23338307474118
"803","fall_soncc_-2","fall","soncc","-2",0.143858287623553,0.122882561480154,0.2,"K",0.0209757261433986
"804","spring_soncc_-2","spring","soncc","-2",0.160396117826159,0.0969372324697871,0.15,"K",0.0634588853563722
"805","fall_spugetsound_-2","fall","spugetsound","-2",0.0859855842697838,0.169333135415961,0.55,"K",-0.0833475511461772
"806","fall_straightogeorgia_-2","fall","straightogeorgia","-2",0.0262369952696227,0.147356797181823,0.51,"K",-0.121119801912201
"807","fall_wacoast_-2","fall","wacoast","-2",0.153722262963267,0.108908902828627,0.25,"K",0.0448133601346403
"808","spring_wacoast_-2","spring","wacoast","-2",0.448921745712118,0.0757801899813905,0.086,"K",0.373141555730727
"809","fall_wcvi_-2","fall","wcvi","-2",-0.13757080168888,0.134590747215598,0.67,"K",-0.272161548904478
"810","spring_centralbc_-1","spring","centralbc","-1",0.292788406404203,0.107995428236488,0.14,"K",0.184792978167715
"811","winter_centralvalley_-1","winter","centralvalley","-1",0.164464669558552,0.119283348457448,0.29,"K",0.0451813211011041
"812","spring_centralvalley_-1","spring","centralvalley","-1",-0.137669414658221,0.119435468760172,0.7,"K",-0.257104883418392
"813","fall_centralvalley_-1","fall","centralvalley","-1",-0.0518649466317946,0.0995765868519679,0.54,"K",-0.151441533483763
"814","latefall_centralvalley_-1","latefall","centralvalley","-1",-0.301871475225104,0.143587006816971,0.85,"K",-0.445458482042075
"815","spring_fraser_-1","spring","fraser","-1",0.228856833095578,0.10354426648373,0.15,"K",0.125312566611848
"816","summer_fraser_-1","summer","fraser","-1",0.643823772378827,0.0707456012711344,0.33,"K",0.573078171107693
"817","spring_klamathtrin_-1","spring","klamathtrin","-1",-0.0962367977474977,0.0489379392250028,0.64,"K",-0.1451747369725
"818","fall_klamathtrin_-1","fall","klamathtrin","-1",0.0659286600329138,0.136661902409984,0.43,"K",-0.0707332423770707
"819","spring_lowercolumbia_-1","spring","lowercolumbia","-1",0.30095787378505,0.130944353918696,0.093,"K",0.170013519866354
"820","fall_lowercolumbia_-1","fall","lowercolumbia","-1",0.0817176741252099,0.143049373022465,0.32,"K",-0.0613316988972546
"821","fall_midupcolumbia_-1","fall","midupcolumbia","-1",0.426310752108017,0.0884486614017294,0.43,"K",0.337862090706287
"822","spring_midupcolumbiasnake_-1","spring","midupcolumbiasnake","-1",0.261617280290169,0.168822051212522,0.67,"K",0.0927952290776471
"823","summer_midupcolumbiasnake_-1","summer","midupcolumbiasnake","-1",0.630378667331471,0.0644124667478722,0.54,"K",0.565966200583599
"824","fall_northcentraloregoncoast_-1","fall","northcentraloregoncoast","-1",0.387240102695876,0.109285895760875,0.35,"K",0.277954206935001
"825","spring_northbc_-1","spring","northbc","-1",0.149812592506328,0.0880804957873026,0.27,"K",0.0617320967190255
"826","fall_npugetsound_-1","fall","npugetsound","-1",0.151655228946219,0.1420155314325,0.61,"K",0.00963969751371821
"827","spring_npugetsound_-1","spring","npugetsound","-1",0.0452345319523504,0.140794365223462,0.45,"K",-0.0955598332711114
"828","spring_sealaska_-1","spring","sealaska","-1",0.0514108337189168,0.112574095316603,0.42,"K",-0.0611632615976859
"829","fall_soncc_-1","fall","soncc","-1",0.0225427487643443,0.129738590796053,0.36,"K",-0.107195842031708
"830","spring_soncc_-1","spring","soncc","-1",0.219394075405637,0.110989706928537,0.16,"K",0.1084043684771
"831","fall_spugetsound_-1","fall","spugetsound","-1",0.177580819013604,0.118252415046855,0.45,"K",0.0593284039667486
"832","fall_straightogeorgia_-1","fall","straightogeorgia","-1",0.133864538912744,0.116843384283921,0.41,"K",0.0170211546288222
"833","fall_wacoast_-1","fall","wacoast","-1",0.184018655853409,0.0955129623982873,0.21,"K",0.0885056934551215
"834","spring_wacoast_-1","spring","wacoast","-1",0.253118745788407,0.0876495618497461,0.19,"K",0.165469183938661
"835","fall_wcvi_-1","fall","wcvi","-1",0.00868122953222803,0.109381501769323,0.53,"K",-0.100700272237095
"836","spring_centralbc_0","spring","centralbc","0",-0.0318153150161588,0.0950022964872672,0.48,"K",-0.126817611503426
"837","winter_centralvalley_0","winter","centralvalley","0",0.260816962310723,0.133025445064976,0.13,"K",0.127791517245747
"838","spring_centralvalley_0","spring","centralvalley","0",0.142640759566457,0.115087374699226,0.22,"K",0.0275533848672304
"839","fall_centralvalley_0","fall","centralvalley","0",0.0307501078240744,0.11196256733776,0.4,"K",-0.0812124595136853
"840","latefall_centralvalley_0","latefall","centralvalley","0",-0.218891887618955,0.132403362274456,0.75,"K",-0.35129524989341
"841","spring_fraser_0","spring","fraser","0",0.229340514759185,0.117715035334877,0.17,"K",0.111625479424308
"842","summer_fraser_0","summer","fraser","0",0.577066071134075,0.0727922615071138,0.65,"K",0.504273809626961
"843","spring_klamathtrin_0","spring","klamathtrin","0",0.197398662546516,0.166041318408643,0.28,"K",0.0313573441378723
"844","fall_klamathtrin_0","fall","klamathtrin","0",0.212974363461693,0.115956504940063,0.17,"K",0.0970178585216301
"845","spring_lowercolumbia_0","spring","lowercolumbia","0",-0.0939412118571259,0.154167665298941,0.57,"K",-0.248108877156067
"846","fall_lowercolumbia_0","fall","lowercolumbia","0",-0.0529367427396464,0.141350030365359,0.55,"K",-0.194286773105005
"847","fall_midupcolumbia_0","fall","midupcolumbia","0",0.474784841373906,0.0773532598379077,0.44,"K",0.397431581535998
"848","spring_midupcolumbiasnake_0","spring","midupcolumbiasnake","0",0.130252796128132,0.143548789485656,0.65,"K",-0.013295993357524
"849","summer_midupcolumbiasnake_0","summer","midupcolumbiasnake","0",0.631391543505318,0.0629578279316673,0.48,"K",0.568433715573651
"850","fall_northcentraloregoncoast_0","fall","northcentraloregoncoast","0",0.3048684950352,0.0978084963054258,0.47,"K",0.207059998729774
"851","spring_northbc_0","spring","northbc","0",0.217990778957372,0.0858972233203887,0.14,"K",0.132093555636983
"852","fall_npugetsound_0","fall","npugetsound","0",0.313826437091674,0.0898486037320735,0.32,"K",0.223977833359601
"853","spring_npugetsound_0","spring","npugetsound","0",0.100580488671345,0.115117035118662,0.36,"K",-0.0145365464473169
"854","spring_sealaska_0","spring","sealaska","0",0.306997973985666,0.0824349591984207,0.057,"K",0.224563014787245
"855","fall_soncc_0","fall","soncc","0",-0.0878300502919276,0.0896821852503537,0.55,"K",-0.177512235542281
"856","spring_soncc_0","spring","soncc","0",0.40160355208398,0.123908400277229,0.16,"K",0.27769515180675
"857","fall_spugetsound_0","fall","spugetsound","0",0.154187369539395,0.133659084973529,0.51,"K",0.0205282845658659
"858","fall_straightogeorgia_0","fall","straightogeorgia","0",-0.0214197555553924,0.132265347004287,0.56,"K",-0.15368510255968
"859","fall_wacoast_0","fall","wacoast","0",0.262970479070072,0.089316843758532,0.12,"K",0.17365363531154
"860","spring_wacoast_0","spring","wacoast","0",0.241799256926231,0.0959066253773773,0.19,"K",0.145892631548854
"861","fall_wcvi_0","fall","wcvi","0",0.294133546252619,0.121908293167844,0.33,"K",0.172225253084775
"862","fall_TermRunSum_-2","fall","TermRunSum","-2",0.284654564863862,0.101500703040745,0.52,"K",0.183153861823116
"863","spring_TermRunSum_-2","spring","TermRunSum","-2",0.440306399195966,0.0841322748471087,0.3,"K",0.356174124348857
"864","summer_TermRunSum_-2","summer","TermRunSum","-2",0.52106617263692,0.107585377841923,0.56,"K",0.413480794794997
"865","winter_TermRunSum_-2","winter","TermRunSum","-2",0.0913479840900321,0.167323694063343,0.41,"K",-0.0759757099733114
"866","fall_TermRunSum_-1","fall","TermRunSum","-1",0.306099905891959,0.0867704926301675,0.53,"K",0.219329413261792
"867","spring_TermRunSum_-1","spring","TermRunSum","-1",0.413555965352898,0.0856396252478674,0.41,"K",0.32791634010503
"868","summer_TermRunSum_-1","summer","TermRunSum","-1",0.674494978926154,0.0472426073208106,0.61,"K",0.627252371605343
"869","winter_TermRunSum_-1","winter","TermRunSum","-1",0.169554831009776,0.109955907486058,0.29,"K",0.0595989235237182
"870","fall_TermRunSum_0","fall","TermRunSum","0",0.185898402333107,0.0964583443868862,0.63,"K",0.089440057946221
"871","spring_TermRunSum_0","spring","TermRunSum","0",0.371762594620607,0.0860380910354335,0.26,"K",0.285724503585173
"872","summer_TermRunSum_0","summer","TermRunSum","0",0.688943441568172,0.0341138560532448,0.56,"K",0.654829585514927
"873","winter_TermRunSum_0","winter","TermRunSum","0",0.268736418336392,0.128206758194585,0.093,"K",0.140529660141807
"874","fall_wild_-2","fall","wild","-2",0.250296064494004,0.131269866529762,0.48,"K",0.119026197964242
"875","spring_wild_-2","spring","wild","-2",0.340513728160563,0.094693803774891,0.36,"K",0.245819924385672
"876","summer_wild_-2","summer","wild","-2",0.56266559976588,0.0996110382549747,0.58,"K",0.463054561510906
"877","winter_wild_-2","winter","wild","-2",0.0888773183803201,0.168134684978333,0.44,"K",-0.0792573665980131
"878","fall_wild_-1","fall","wild","-1",0.222350671381854,0.0888431928223524,0.55,"K",0.133507478559501
"879","spring_wild_-1","spring","wild","-1",0.338040032778691,0.0986163640272546,0.33,"K",0.239423668751436
"880","summer_wild_-1","summer","wild","-1",0.733115737175684,0.0437921072338677,0.3,"K",0.689323629941816
"881","winter_wild_-1","winter","wild","-1",0.167942156788225,0.113881798323453,0.29,"K",0.0540603584647721
"882","fall_wild_0","fall","wild","0",0.0654054569610985,0.0993502725766854,0.6,"K",-0.0339448156155868
"883","spring_wild_0","spring","wild","0",0.213960813578922,0.094883296010151,0.34,"K",0.119077517568771
"884","summer_wild_0","summer","wild","0",0.665568409299809,0.0500615246831112,0.61,"K",0.615506884616697
"885","winter_wild_0","winter","wild","0",0.264532564366683,0.131511613050841,0.12,"K",0.133020951315841
"886","salm_pink_-2","salm","pink","-2",0.205272565088271,0.136160850156943,0.34,"K",0.0691117149313281
"887","salm_pink_-1","salm","pink","-1",0.245535758652575,0.1149193909045,0.33,"K",0.130616367748076
"888","salm_pink_0","salm","pink","0",0.0614348120492667,0.156237859812333,0.49,"K",-0.0948030477630666
"889","ssl_WA_-2","ssl","WA","-2",0.796220208805039,0.0328134350605814,0.2,"K",0.763406773744458
"890","ssl_SalishSea_-2","ssl","SalishSea","-2",0.524997910476806,0.0831388878551012,0.36,"K",0.441859022621704
"891","ssl_WCVIBC_-2","ssl","WCVIBC","-2",0.833993229888507,0.0260520928156939,0.18,"K",0.807941137072813
"892","ssl_SEAK_-2","ssl","SEAK","-2",0.823908403839526,0.0284923547886261,0.19,"K",0.7954160490509
"893","ssl_WAK_-2","ssl","WAK","-2",0.677378917201386,0.0777204364741289,0.31,"K",0.599658480727257
"894","ssl_rookORraw_-2","ssl","rookORraw","-2",0.0710925680148416,0.147973311942097,0.23,"K",-0.0768807439272554
"895","ssl_bonn_-2","ssl","bonn","-2",0.39695458108647,0.139736178244366,0.49,"K",0.257218402842104
"896","hseal_COL_-2","hseal","COL","-2",0.831886900563794,0.0248336247420325,0.18,"K",0.807053275821761
"897","hseal_WA_-2","hseal","WA","-2",0.77611985123426,0.0443930005488966,0.25,"K",0.731726850685363
"898","hseal_SalishSea_-2","hseal","SalishSea","-2",0.821734837873847,0.0307399781187939,0.2,"K",0.790994859755053
"899","hseal_WCVIBC_-2","hseal","WCVIBC","-2",0.820262240331963,0.035024232934313,0.2,"K",0.78523800739765
"900","csl_haulout_-2","csl","haulout","-2",-0.0305177164572105,0.159938231737449,0.42,"K",-0.190455948194659
"901","csl_pups_-2","csl","pups","-2",0.765322918630243,0.0357700627409913,0.25,"K",0.729552855889252
"902","csl_males_-2","csl","males","-2",0.783337893607716,0.0401277464968565,0.26,"K",0.74321014711086
"903","csl_males6_-2","csl","males6","-2",0.579247868773399,0.0659732918935338,0.49,"K",0.513274576879865
"904","csl_bonn_-2","csl","bonn","-2",0.500420858347445,0.123857990811757,0.58,"K",0.376562867535689
"905","csl_COL_-2","csl","COL","-2",0.617752990345647,0.0543203351675274,0.48,"K",0.56343265517812
"906","csl_WA_-2","csl","WA","-2",0.830987063091378,0.0270559483989684,0.2,"K",0.803931114692409
"907","csl_SalishSea_-2","csl","SalishSea","-2",0.197309559715707,0.150626904256805,0.39,"K",0.0466826554589019
"908","ssl_WA_-1","ssl","WA","-1",0.79200424715476,0.0348693740489077,0.26,"K",0.757134873105852
"909","ssl_SalishSea_-1","ssl","SalishSea","-1",0.491597573957224,0.0900117460914691,0.34,"K",0.401585827865754
"910","ssl_WCVIBC_-1","ssl","WCVIBC","-1",0.828070321100107,0.0270745255599822,0.18,"K",0.800995795540124
"911","ssl_SEAK_-1","ssl","SEAK","-1",0.817133730238314,0.0309989343618659,0.19,"K",0.786134795876449
"912","ssl_WAK_-1","ssl","WAK","-1",0.630173747904847,0.0911959664823632,0.33,"K",0.538977781422484
"913","ssl_rookORraw_-1","ssl","rookORraw","-1",-0.326651703485258,0.156034586356813,0.84,"K",-0.482686289842071
"914","ssl_bonn_-1","ssl","bonn","-1",0.37078592579301,0.125878789890595,0.62,"K",0.244907135902415
"915","hseal_COL_-1","hseal","COL","-1",0.826171414151756,0.0279184007591523,0.17,"K",0.798253013392603
"916","hseal_WA_-1","hseal","WA","-1",0.757759501364407,0.0478361060330682,0.25,"K",0.709923395331339
"917","hseal_SalishSea_-1","hseal","SalishSea","-1",0.809846894879095,0.0322863426921154,0.19,"K",0.77756055218698
"918","hseal_WCVIBC_-1","hseal","WCVIBC","-1",0.805060399660398,0.0428392602842594,0.22,"K",0.762221139376138
"919","csl_haulout_-1","csl","haulout","-1",0.111367102929987,0.164987531356024,0.27,"K",-0.053620428426037
"920","csl_pups_-1","csl","pups","-1",0.726046822339475,0.0525313268657014,0.36,"K",0.673515495473774
"921","csl_males_-1","csl","males","-1",0.829989854002865,0.0268302669249556,0.13,"K",0.803159587077909
"922","csl_males6_-1","csl","males6","-1",0.603028454297129,0.0634984986157715,0.49,"K",0.539529955681358
"923","csl_bonn_-1","csl","bonn","-1",0.582771344454083,0.0827748943636453,0.54,"K",0.499996450090437
"924","csl_COL_-1","csl","COL","-1",0.64345276424509,0.0609040715722169,0.42,"K",0.582548692672873
"925","csl_WA_-1","csl","WA","-1",0.828872541745857,0.027859305563261,0.18,"K",0.801013236182596
"926","csl_SalishSea_-1","csl","SalishSea","-1",0.166451828325269,0.134428740513415,0.46,"K",0.032023087811854
"927","ssl_WA_0","ssl","WA","0",0.79203503549001,0.0365916813263231,0.26,"K",0.755443354163686
"928","ssl_SalishSea_0","ssl","SalishSea","0",0.455192422334373,0.0916467995162135,0.38,"K",0.36354562281816
"929","ssl_WCVIBC_0","ssl","WCVIBC","0",0.821160828505949,0.0274806548302367,0.2,"K",0.793680173675712
"930","ssl_SEAK_0","ssl","SEAK","0",0.805853113315262,0.0343278105896949,0.19,"K",0.771525302725567
"931","ssl_WAK_0","ssl","WAK","0",0.591321577443496,0.0873041570506668,0.33,"K",0.504017420392829
"932","ssl_rookORraw_0","ssl","rookORraw","0",-0.218557665273386,0.176436704852026,0.71,"K",-0.394994370125413
"933","ssl_bonn_0","ssl","bonn","0",0.514222744479954,0.104197263773409,0.53,"K",0.410025480706545
"934","hseal_COL_0","hseal","COL","0",0.82057459247773,0.0307180291829244,0.21,"K",0.789856563294805
"935","hseal_WA_0","hseal","WA","0",0.739713543974315,0.0526851051416184,0.26,"K",0.687028438832697
"936","hseal_SalishSea_0","hseal","SalishSea","0",0.792904951971687,0.040645847456071,0.22,"K",0.752259104515616
"937","hseal_WCVIBC_0","hseal","WCVIBC","0",0.791383710727144,0.0379261137662859,0.21,"K",0.753457596960858
"938","csl_haulout_0","csl","haulout","0",0.2197465677476,0.130194799814099,0.29,"K",0.0895517679335015
"939","csl_pups_0","csl","pups","0",0.665115084166333,0.0740504695687662,0.38,"K",0.591064614597567
"940","csl_males_0","csl","males","0",0.820006191364211,0.0304128313266421,0.19,"K",0.789593360037569
"941","csl_males6_0","csl","males6","0",0.589010456369539,0.0645746209054389,0.6,"K",0.5244358354641
"942","csl_bonn_0","csl","bonn","0",0.752463190828806,0.0423292741807837,0.24,"K",0.710133916648023
"943","csl_COL_0","csl","COL","0",0.689317341758679,0.0655008853470675,0.29,"K",0.623816456411611
"944","csl_WA_0","csl","WA","0",0.819677129191217,0.0329081418638661,0.19,"K",0.786768987327351
"945","csl_SalishSea_0","csl","SalishSea","0",0.0962362354705346,0.160094867857751,0.57,"K",-0.0638586323872163
"946","hatch_spring_-5","hatch","spring","-5",0.265026912480107,0.0977066520125347,0.6,"K",0.167320260467572
"947","hatch_summer_-5","hatch","summer","-5",0.571661440518035,0.0665830876794785,0.51,"K",0.505078352838556
"948","hatch_total_-5","hatch","total","-5",0.3310791041391,0.097153878563376,0.6,"K",0.233925225575724
"949","hatch_SNAK_-5","hatch","SNAK","-5",0.347138757498211,0.0891337435273868,0.62,"K",0.258005013970825
"950","hatch_COL_-5","hatch","COL","-5",0.127067620061919,0.0830076990010229,0.18,"K",0.044059921060896
"951","hatch_CAOR_-5","hatch","CAOR","-5",0.349744031440058,0.13180214246245,0.4,"K",0.217941888977608
"952","hatch_WA_-5","hatch","WA","-5",0.176772881082381,0.159068352098819,0.41,"K",0.0177045289835617
"953","hatch_SAL_-5","hatch","SAL","-5",0.354351098990124,0.0921139052715427,0.17,"K",0.262237193718582
"954","hatch_BC_-5","hatch","BC","-5",0.426981246359282,0.0990452910448379,0.35,"K",0.327935955314444
"955","hatch_SEAK_-5","hatch","SEAK","-5",0.729426018048689,0.0436510546967504,0.31,"K",0.685774963351939
"956","hatch_WAK_-5","hatch","WAK","-5",-0.00956771796319149,0.134588398896345,0.46,"K",-0.144156116859537
"957","hatch_sum_-5","hatch","sum","-5",0.249665426410001,0.100182197498346,0.23,"K",0.149483228911654
"958","hatch_all_-5","hatch","all","-5",0.302210464169131,0.102682005296666,0.31,"K",0.199528458872465
"959","hatch_spring_-4","hatch","spring","-4",0.412192571891513,0.0934859587657233,0.4,"K",0.31870661312579
"960","hatch_summer_-4","hatch","summer","-4",0.579342411835773,0.0618597041600028,0.47,"K",0.51748270767577
"961","hatch_total_-4","hatch","total","-4",0.45344247214733,0.083128667944518,0.38,"K",0.370313804202812
"962","hatch_SNAK_-4","hatch","SNAK","-4",0.463005699563378,0.0991406031902757,0.51,"K",0.363865096373102
"963","hatch_COL_-4","hatch","COL","-4",0.298354149562113,0.108328477144422,0.042,"K",0.190025672417691
"964","hatch_CAOR_-4","hatch","CAOR","-4",0.337503837587239,0.11414442374584,0.31,"K",0.223359413841399
"965","hatch_WA_-4","hatch","WA","-4",0.0510226442474983,0.119709196161619,0.52,"K",-0.0686865519141207
"966","hatch_SAL_-4","hatch","SAL","-4",0.291374741665093,0.0891303676744425,0.12,"K",0.20224437399065
"967","hatch_BC_-4","hatch","BC","-4",0.462105874064991,0.0914062916946871,0.22,"K",0.370699582370303
"968","hatch_SEAK_-4","hatch","SEAK","-4",0.766619469618456,0.0391725332432082,0.32,"K",0.727446936375248
