"","yr","model","var","spp","scale","offset","coeff"
"4911",1983,"4","pinn","SSL","bonn","4",NA
"4912",1984,"4","pinn","SSL","bonn","4",NA
"4913",1985,"4","pinn","SSL","bonn","4",NA
"4914",NA,"4","pinn","SSL","bonn","4",NA
"4915",NA,"4","pinn","SSL","bonn","4",NA
"4916",1991,"4","pinn","SSL","bonn","4",NA
"4917",1992,"4","pinn","SSL","bonn","4",NA
"4918",1993,"4","pinn","SSL","bonn","4",NA
"4919",1994,"4","pinn","SSL","bonn","4",NA
"4920",1995,"4","pinn","SSL","bonn","4",NA
"4921",1996,"4","pinn","SSL","bonn","4",NA
"4922",1997,"4","pinn","SSL","bonn","4",NA
"4923",1998,"4","pinn","SSL","bonn","4",0.188175224821929
"4924",1999,"4","pinn","SSL","bonn","4",0.189560223612604
"4925",2000,"4","pinn","SSL","bonn","4",0.195282207069157
"4926",2001,"4","pinn","SSL","bonn","4",0.178300075575176
"4927",2002,"4","pinn","SSL","bonn","4",0.178654557841211
"4928",2003,"4","pinn","SSL","bonn","4",0.177890436273325
"4929",2004,"4","pinn","SSL","bonn","4",0.0880226860723162
"4930",2005,"4","pinn","SSL","bonn","4",0.103941755418778
"4931",2006,"4","pinn","SSL","bonn","4",0.230114173256419
"4932",2007,"4","pinn","SSL","bonn","4",0.253455748665427
"4933",2008,"4","pinn","SSL","bonn","4",0.224369782033335
"4934",2009,"4","pinn","SSL","bonn","4",0.271860233953716
"4935",2010,"4","pinn","SSL","bonn","4",0.169144325290934
"4936",2011,"4","pinn","SSL","bonn","4",0.167171942239857
"4937",2012,"4","pinn","SSL","bonn","4",0.102980801969032
"4938",2013,"4","pinn","SSL","bonn","4",0.199105263820851
"4939",2014,"4","pinn","SSL","bonn","4",NA
"4940",1957,"4","pinn","SSL","bonn","4",NA
"4941",1958,"4","pinn","SSL","bonn","4",NA
"4942",1959,"4","pinn","SSL","bonn","4",NA
"4943",1960,"4","pinn","SSL","bonn","4",NA
"4944",1961,"4","pinn","SSL","bonn","4",NA
"4945",1962,"4","pinn","SSL","bonn","4",NA
"4946",1963,"4","pinn","SSL","bonn","4",NA
"4947",1964,"4","pinn","SSL","bonn","4",NA
"4948",1965,"4","pinn","SSL","bonn","4",NA
"4949",1966,"4","pinn","SSL","bonn","4",NA
"4950",1967,"4","pinn","SSL","bonn","4",NA
"4951",1968,"4","pinn","SSL","bonn","4",NA
"4952",1969,"4","pinn","SSL","bonn","4",NA
"4953",1970,"4","pinn","SSL","bonn","4",NA
"4954",1971,"4","pinn","SSL","bonn","4",NA
"4955",1972,"4","pinn","SSL","bonn","4",NA
"4956",1973,"4","pinn","SSL","bonn","4",NA
"4957",1974,"4","pinn","SSL","bonn","4",NA
"4958",1975,"4","pinn","SSL","bonn","4",NA
"4959",1976,"4","pinn","SSL","bonn","4",NA
"4960",1977,"4","pinn","SSL","bonn","4",NA
"4961",1978,"4","pinn","SSL","bonn","4",NA
"4962",1979,"4","pinn","SSL","bonn","4",NA
"4963",1980,"4","pinn","SSL","bonn","4",NA
"4964",1981,"4","pinn","SSL","bonn","4",NA
"4965",1982,"4","pinn","SSL","bonn","4",NA
"4966",1983,"4","pinn","SSL","bonn","4",NA
"4967",1984,"4","pinn","SSL","bonn","4",NA
"4968",1985,"4","pinn","SSL","bonn","4",NA
"4969",1986,"4","pinn","SSL","bonn","4",NA
"4970",1987,"4","pinn","SSL","bonn","4",NA
"4971",1988,"4","pinn","SSL","bonn","4",NA
"4972",1989,"4","pinn","SSL","bonn","4",NA
"4973",1990,"4","pinn","SSL","bonn","4",NA
"4974",1991,"4","pinn","SSL","bonn","4",NA
"4975",1992,"4","pinn","SSL","bonn","4",NA
"4976",1993,"4","pinn","SSL","bonn","4",NA
"4977",1994,"4","pinn","SSL","bonn","4",NA
"4978",1995,"4","pinn","SSL","bonn","4",NA
"4979",1996,"4","pinn","SSL","bonn","4",NA
"4980",1997,"4","pinn","SSL","bonn","4",NA
"4981",1998,"4","pinn","SSL","bonn","4",0.175807207314098
"4982",1999,"4","pinn","SSL","bonn","4",0.136500304809243
"4983",2000,"4","pinn","SSL","bonn","4",0.136826531183371
"4984",2001,"4","pinn","SSL","bonn","4",0.159738953716416
"4985",2002,"4","pinn","SSL","bonn","4",0.153316958830292
"4986",2003,"4","pinn","SSL","bonn","4",0.172251043700781
"4987",2004,"4","pinn","SSL","bonn","4",0.0715682560239849
"4988",2005,"4","pinn","SSL","bonn","4",0.111865703763523
"4989",2006,"4","pinn","SSL","bonn","4",0.138684389019498
"4990",2007,"4","pinn","SSL","bonn","4",0.181567179640392
"4991",2008,"4","pinn","SSL","bonn","4",0.207821654609636
"4992",2009,"4","pinn","SSL","bonn","4",0.151895150383916
"4993",2010,"4","pinn","SSL","bonn","4",0.158549818371973
"4994",2011,"4","pinn","SSL","bonn","4",0.156253101815051
"4995",2012,"4","pinn","SSL","bonn","4",0.116691192475225
"4996",2013,"4","pinn","SSL","bonn","4",0.203008912282635
"4997",2014,"4","pinn","SSL","bonn","4",NA
"4998",1957,"4","pinn","SSL","bonn","4",NA
"4999",1958,"4","pinn","SSL","bonn","4",NA
"5000",1959,"4","pinn","SSL","bonn","4",NA
"5001",1960,"4","pinn","SSL","bonn","4",NA
"5002",1961,"4","pinn","SSL","bonn","4",NA
"5003",1962,"4","pinn","SSL","bonn","4",NA
"5004",1963,"4","pinn","SSL","bonn","4",NA
"5005",1964,"4","pinn","SSL","bonn","4",NA
"5006",1965,"4","pinn","SSL","bonn","4",NA
"5007",1966,"4","pinn","SSL","bonn","4",NA
"5008",1967,"4","pinn","SSL","bonn","4",NA
"5009",1968,"4","pinn","SSL","bonn","4",NA
"5010",1969,"4","pinn","SSL","bonn","4",NA
"5011",1970,"4","pinn","SSL","bonn","4",NA
"5012",1971,"4","pinn","SSL","bonn","4",NA
"5013",1972,"4","pinn","SSL","bonn","4",NA
"5014",1973,"4","pinn","SSL","bonn","4",NA
"5015",1995,"4","pinn","SSL","bonn","4",NA
"5016",1996,"4","pinn","SSL","bonn","4",NA
"5017",1997,"4","pinn","SSL","bonn","4",NA
"5018",1998,"4","pinn","SSL","bonn","4",0.179810444938154
"5019",1999,"4","pinn","SSL","bonn","4",0.159701215978194
"5020",2000,"4","pinn","SSL","bonn","4",0.173713440448106
"5021",2001,"4","pinn","SSL","bonn","4",0.172948417581026
"5022",2002,"4","pinn","SSL","bonn","4",0.155513512370218
"5023",2003,"4","pinn","SSL","bonn","4",0.161453514791856
"5024",2004,"4","pinn","SSL","bonn","4",0.0796440066143664
"5025",2005,"4","pinn","SSL","bonn","4",0.106799495061007
"5026",2006,"4","pinn","SSL","bonn","4",0.201518911214295
"5027",2007,"4","pinn","SSL","bonn","4",0.251457414390633
"5028",2008,"4","pinn","SSL","bonn","4",0.228481935496243
"5029",2009,"4","pinn","SSL","bonn","4",0.248570153400198
"5030",2010,"4","pinn","SSL","bonn","4",0.176665783043708
"5031",2011,"4","pinn","SSL","bonn","4",0.220195521561003
"5032",2012,"4","pinn","SSL","bonn","4",0.125198593036876
"5033",2013,"4","pinn","SSL","bonn","4",0.171828745379882
"5034",2014,"4","pinn","SSL","bonn","4",NA
"5035",1957,"4","pinn","SSL","bonn","4",NA
"5036",1958,"4","pinn","SSL","bonn","4",NA
"5037",1959,"4","pinn","SSL","bonn","4",NA
"5038",1960,"4","pinn","SSL","bonn","4",NA
"5039",1961,"4","pinn","SSL","bonn","4",NA
"5040",1962,"4","pinn","SSL","bonn","4",NA
"5041",1963,"4","pinn","SSL","bonn","4",NA
"5042",1964,"4","pinn","SSL","bonn","4",NA
"5043",1965,"4","pinn","SSL","bonn","4",NA
"5044",1966,"4","pinn","SSL","bonn","4",NA
"5045",1967,"4","pinn","SSL","bonn","4",NA
"5046",1968,"4","pinn","SSL","bonn","4",NA
"5047",1969,"4","pinn","SSL","bonn","4",NA
"5048",1970,"4","pinn","SSL","bonn","4",NA
"5049",1971,"4","pinn","SSL","bonn","4",NA
"5050",1972,"4","pinn","SSL","bonn","4",NA
"5051",1973,"4","pinn","SSL","bonn","4",NA
"5052",NA,"4","pinn","SSL","bonn","4",NA
"5053",1989,"4","pinn","SSL","bonn","4",NA
"5054",1990,"4","pinn","SSL","bonn","4",NA
"5055",1991,"4","pinn","SSL","bonn","4",NA
"5056",1992,"4","pinn","SSL","bonn","4",NA
"5057",1993,"4","pinn","SSL","bonn","4",NA
"5058",1994,"4","pinn","SSL","bonn","4",NA
"5059",1995,"4","pinn","SSL","bonn","4",NA
"5060",1996,"4","pinn","SSL","bonn","4",NA
"5061",1997,"4","pinn","SSL","bonn","4",NA
"5062",1998,"4","pinn","SSL","bonn","4",0.15722841347685
"5063",1999,"4","pinn","SSL","bonn","4",0.172682227845628
"5064",2000,"4","pinn","SSL","bonn","4",0.181827753463245
"5065",2001,"4","pinn","SSL","bonn","4",0.176196480622464
"5066",2002,"4","pinn","SSL","bonn","4",0.143003044105063
"5067",2003,"4","pinn","SSL","bonn","4",0.165681776251663
"5068",2004,"4","pinn","SSL","bonn","4",0.0910758308710648
"5069",2005,"4","pinn","SSL","bonn","4",0.0946915749461669
"5070",2006,"4","pinn","SSL","bonn","4",0.249275112622649
"5071",2007,"4","pinn","SSL","bonn","4",0.257451363527719
"5072",2008,"4","pinn","SSL","bonn","4",0.255465478080279
"5073",2009,"4","pinn","SSL","bonn","4",0.268597872539538
"5074",2010,"4","pinn","SSL","bonn","4",0.188001113326828
"5075",2011,"4","pinn","SSL","bonn","4",0.133491866499882
"5076",2012,"4","pinn","SSL","bonn","4",0.117061654195595
"5077",2013,"4","pinn","SSL","bonn","4",0.170681167536337
"5078",2014,"4","pinn","SSL","bonn","4",NA
"5079",1957,"4","pinn","SSL","bonn","4",NA
"5080",1958,"4","pinn","SSL","bonn","4",NA
"5081",1959,"4","pinn","SSL","bonn","4",NA
"5082",1960,"4","pinn","SSL","bonn","4",NA
"5083",1961,"4","pinn","SSL","bonn","4",NA
"5084",1962,"4","pinn","SSL","bonn","4",NA
"5085",1963,"4","pinn","SSL","bonn","4",NA
"5086",1964,"4","pinn","SSL","bonn","4",NA
"5087",1965,"4","pinn","SSL","bonn","4",NA
"5088",1966,"4","pinn","SSL","bonn","4",NA
"5089",1967,"4","pinn","SSL","bonn","4",NA
"5090",1968,"4","pinn","SSL","bonn","4",NA
"5091",1969,"4","pinn","SSL","bonn","4",NA
"5092",1970,"4","pinn","SSL","bonn","4",NA
"5093",1971,"4","pinn","SSL","bonn","4",NA
"5094",1972,"4","pinn","SSL","bonn","4",NA
"5095",1973,"4","pinn","SSL","bonn","4",NA
"5096",1974,"4","pinn","SSL","bonn","4",NA
"5097",1975,"4","pinn","SSL","bonn","4",NA
"5098",1976,"4","pinn","SSL","bonn","4",NA
"5099",1977,"4","pinn","SSL","bonn","4",NA
"5100",1978,"4","pinn","SSL","bonn","4",NA
"5101",1979,"4","pinn","SSL","bonn","4",NA
"5102",1980,"4","pinn","SSL","bonn","4",NA
"5103",1981,"4","pinn","SSL","bonn","4",NA
"5104",1982,"4","pinn","SSL","bonn","4",NA
"5105",1983,"4","pinn","SSL","bonn","4",NA
"5106",1984,"4","pinn","SSL","bonn","4",NA
"5107",1985,"4","pinn","SSL","bonn","4",NA
"5108",1986,"4","pinn","SSL","bonn","4",NA
"5109",1987,"4","pinn","SSL","bonn","4",NA
"5110",1988,"4","pinn","SSL","bonn","4",NA
"5111",1989,"4","pinn","SSL","bonn","4",NA
"5112",1990,"4","pinn","SSL","bonn","4",NA
"5113",1991,"4","pinn","SSL","bonn","4",NA
"5114",1992,"4","pinn","SSL","bonn","4",NA
"5115",1993,"4","pinn","SSL","bonn","4",NA
"5116",1994,"4","pinn","SSL","bonn","4",NA
"5117",1995,"4","pinn","SSL","bonn","4",NA
"5118",1996,"4","pinn","SSL","bonn","4",NA
"5119",1997,"4","pinn","SSL","bonn","4",NA
"5120",1998,"4","pinn","SSL","bonn","4",0.185326147558978
"5121",1999,"4","pinn","SSL","bonn","4",0.138325344431716
"5122",2000,"4","pinn","SSL","bonn","4",0.141505260850918
"5123",2001,"4","pinn","SSL","bonn","4",0.155872564296287
"5124",2002,"4","pinn","SSL","bonn","4",0.168073441153872
"5125",2003,"4","pinn","SSL","bonn","4",0.165876494945655
"5126",2004,"4","pinn","SSL","bonn","4",0.0522470937681942
"5127",2005,"4","pinn","SSL","bonn","4",0.0997459367588998
"5128",2006,"4","pinn","SSL","bonn","4",0.136271183377616
"5129",2007,"4","pinn","SSL","bonn","4",0.206259964435696
"5130",2008,"4","pinn","SSL","bonn","4",0.243598086929448
"5131",2009,"4","pinn","SSL","bonn","4",0.180247817298112
"5132",2010,"4","pinn","SSL","bonn","4",0.147263097216398
"5133",2011,"4","pinn","SSL","bonn","4",0.166028479865995
"5134",2012,"4","pinn","SSL","bonn","4",0.110971099246935
"5135",2013,"4","pinn","SSL","bonn","4",0.190431896042648
"5136",2014,"4","pinn","SSL","bonn","4",NA
"5137",1957,"5","rec4",NA,NA,"0",NA
"5138",1958,"5","rec4",NA,NA,"0",NA
"5139",1959,"5","rec4",NA,NA,"0",NA
"5140",1960,"5","rec4",NA,NA,"0",NA
"5141",1961,"5","rec4",NA,NA,"0",NA
"5142",1962,"5","rec4",NA,NA,"0",NA
"5143",1963,"5","rec4",NA,NA,"0",NA
"5144",1964,"5","rec4",NA,NA,"0",NA
"5145",1965,"5","rec4",NA,NA,"0",NA
"5146",1966,"5","rec4",NA,NA,"0",NA
"5147",1967,"5","rec4",NA,NA,"0",NA
"5148",1968,"5","rec4",NA,NA,"0",NA
"5149",1969,"5","rec4",NA,NA,"0",NA
"5150",1970,"5","rec4",NA,NA,"0",NA
"5151",1971,"5","rec4",NA,NA,"0",NA
"5152",1972,"5","rec4",NA,NA,"0",NA
"5153",1973,"5","rec4",NA,NA,"0",0.323598961998148
"5154",1974,"5","rec4",NA,NA,"0",0.424387069291579
"5155",1975,"5","rec4",NA,NA,"0",NA
"5156",1976,"5","rec4",NA,NA,"0",NA
"5157",1977,"5","rec4",NA,NA,"0",NA
"5158",1978,"5","rec4",NA,NA,"0",0.370649659443847
"5159",1979,"5","rec4",NA,NA,"0",0.430700787578661
"5160",1980,"5","rec4",NA,NA,"0",0.464574601494163
"5161",1981,"5","rec4",NA,NA,"0",0.413141469103799
"5162",1982,"5","rec4",NA,NA,"0",0.436396707219246
"5163",1983,"5","rec4",NA,NA,"0",0.427144450960837
"5164",1984,"5","rec4",NA,NA,"0",0.407648016882544
"5165",1985,"5","rec4",NA,NA,"0",0.549548087778376
"5166",1986,"5","rec4",NA,NA,"0",0.472168166920225
"5167",1987,"5","rec4",NA,NA,"0",0.479092777929583
"5168",1988,"5","rec4",NA,NA,"0",0.382323804032313
"5169",1989,"5","rec4",NA,NA,"0",0.51839605802077
"5170",1990,"5","rec4",NA,NA,"0",0.528606526923993
"5171",1991,"5","rec4",NA,NA,"0",0.590148238188319
"5172",1992,"5","rec4",NA,NA,"0",0.597786228780316
"5173",1993,"5","rec4",NA,NA,"0",0.357650822237634
"5174",1994,"5","rec4",NA,NA,"0",0.433627463237469
"5175",1995,"5","rec4",NA,NA,"0",0.590189184918573
"5176",1996,"5","rec4",NA,NA,"0",0.310750928547024
"5177",1997,"5","rec4",NA,NA,"0",0.332353463089085
"5178",1998,"5","rec4",NA,NA,"0",0.338856983015003
"5179",1999,"5","rec4",NA,NA,"0",0.580101785227915
"5180",2000,"5","rec4",NA,NA,"0",NA
"5181",2001,"5","rec4",NA,NA,"0",NA
"5182",2002,"5","rec4",NA,NA,"0",NA
"5183",2003,"5","rec4",NA,NA,"0",NA
"5184",2004,"5","rec4",NA,NA,"0",NA
"5185",2005,"5","rec4",NA,NA,"0",NA
"5186",2006,"5","rec4",NA,NA,"0",NA
"5187",2007,"5","rec4",NA,NA,"0",NA
"5188",2008,"5","rec4",NA,NA,"0",NA
"5189",2009,"5","rec4",NA,NA,"0",NA
"5190",2010,"5","rec4",NA,NA,"0",0.313518189629382
"5191",2011,"5","rec4",NA,NA,"0",NA
"5192",2012,"5","rec4",NA,NA,"0",NA
"5193",2013,"5","rec4",NA,NA,"0",NA
"5194",2014,"5","rec4",NA,NA,"0",NA
"5195",1957,"5","rec4",NA,NA,"0",NA
"5196",1958,"5","rec4",NA,NA,"0",NA
"5197",1959,"5","rec4",NA,NA,"0",NA
"5198",1960,"5","rec4",NA,NA,"0",NA
"5199",1961,"5","rec4",NA,NA,"0",NA
"5200",1962,"5","rec4",NA,NA,"0",NA
"5201",1963,"5","rec4",NA,NA,"0",NA
"5202",1964,"5","rec4",NA,NA,"0",NA
"5203",1965,"5","rec4",NA,NA,"0",NA
"5204",1966,"5","rec4",NA,NA,"0",NA
"5205",1967,"5","rec4",NA,NA,"0",NA
"5206",1968,"5","rec4",NA,NA,"0",NA
"5207",1969,"5","rec4",NA,NA,"0",NA
"5208",1970,"5","rec4",NA,NA,"0",NA
"5209",1971,"5","rec4",NA,NA,"0",NA
"5210",1972,"5","rec4",NA,NA,"0",NA
"5211",1973,"5","rec4",NA,NA,"0",0.336719280310403
"5212",1974,"5","rec4",NA,NA,"0",0.441914677168047
"5213",1975,"5","rec4",NA,NA,"0",NA
"5214",1976,"5","rec4",NA,NA,"0",NA
"5215",1977,"5","rec4",NA,NA,"0",NA
"5216",1978,"5","rec4",NA,NA,"0",0.351452503215604
"5217",1979,"5","rec4",NA,NA,"0",0.380568232607479
"5218",1980,"5","rec4",NA,NA,"0",0.352086711248265
"5219",1981,"5","rec4",NA,NA,"0",0.326514995450719
"5220",1982,"5","rec4",NA,NA,"0",0.370828275311215
"5221",1983,"5","rec4",NA,NA,"0",0.377098201689164
"5222",1984,"5","rec4",NA,NA,"0",0.341065599815872
"5223",1985,"5","rec4",NA,NA,"0",0.373994257689672
"5224",1986,"5","rec4",NA,NA,"0",0.369112840952486
"5225",1987,"5","rec4",NA,NA,"0",0.473120872377967
"5226",1988,"5","rec4",NA,NA,"0",0.359852888124924
"5227",1989,"5","rec4",NA,NA,"0",0.441710282137286
"5228",1990,"5","rec4",NA,NA,"0",0.520981510755388
"5229",1991,"5","rec4",NA,NA,"0",0.572305596948173
"5230",1992,"5","rec4",NA,NA,"0",0.575349833614583
"5231",1993,"5","rec4",NA,NA,"0",0.34840550536279
"5232",1994,"5","rec4",NA,NA,"0",0.429475487910267
"5233",1995,"5","rec4",NA,NA,"0",0.53747623134922
"5234",1996,"5","rec4",NA,NA,"0",0.409470678292731
"5235",1997,"5","rec4",NA,NA,"0",0.260474158623093
"5236",1998,"5","rec4",NA,NA,"0",0.335249276452493
"5237",1999,"5","rec4",NA,NA,"0",0.466535017489351
"5238",2000,"5","rec4",NA,NA,"0",NA
"5239",2001,"5","rec4",NA,NA,"0",NA
"5240",2002,"5","rec4",NA,NA,"0",NA
"5241",2003,"5","rec4",NA,NA,"0",NA
"5242",2004,"5","rec4",NA,NA,"0",NA
"5243",2005,"5","rec4",NA,NA,"0",NA
"5244",2006,"5","rec4",NA,NA,"0",NA
"5245",2007,"5","rec4",NA,NA,"0",NA
"5246",2008,"5","rec4",NA,NA,"0",NA
"5247",2009,"5","rec4",NA,NA,"0",NA
"5248",2010,"5","rec4",NA,NA,"0",0.330932525752408
"5249",2011,"5","rec4",NA,NA,"0",NA
"5250",2012,"5","rec4",NA,NA,"0",NA
"5251",2013,"5","rec4",NA,NA,"0",NA
"5252",2014,"5","rec4",NA,NA,"0",NA
"5253",1957,"5","rec4",NA,NA,"0",NA
"5254",1958,"5","rec4",NA,NA,"0",NA
"5255",1959,"5","rec4",NA,NA,"0",NA
"5256",1960,"5","rec4",NA,NA,"0",NA
"5257",1961,"5","rec4",NA,NA,"0",NA
"5258",1962,"5","rec4",NA,NA,"0",NA
"5259",1963,"5","rec4",NA,NA,"0",NA
"5260",1964,"5","rec4",NA,NA,"0",NA
"5261",1965,"5","rec4",NA,NA,"0",NA
"5262",1966,"5","rec4",NA,NA,"0",NA
"5263",1967,"5","rec4",NA,NA,"0",NA
"5264",1968,"5","rec4",NA,NA,"0",NA
"5265",1969,"5","rec4",NA,NA,"0",NA
"5266",1970,"5","rec4",NA,NA,"0",NA
"5267",1971,"5","rec4",NA,NA,"0",NA
"5268",1972,"5","rec4",NA,NA,"0",NA
"5269",1973,"5","rec4",NA,NA,"0",0.298423351324255
"5270",1974,"5","rec4",NA,NA,"0",0.333777658875568
"5271",1975,"5","rec4",NA,NA,"0",NA
"5272",1976,"5","rec4",NA,NA,"0",NA
"5273",1977,"5","rec4",NA,NA,"0",NA
"5274",1978,"5","rec4",NA,NA,"0",0.328564751723562
"5275",1979,"5","rec4",NA,NA,"0",0.392449543807763
"5276",1980,"5","rec4",NA,NA,"0",0.463163425177184
"5277",1981,"5","rec4",NA,NA,"0",0.338241763221069
"5278",1982,"5","rec4",NA,NA,"0",0.413162312273811
"5279",1983,"5","rec4",NA,NA,"0",NA
"5280",1989,"5","rec4",NA,NA,"0",0.479279984677624
"5281",1990,"5","rec4",NA,NA,"0",0.527806070254312
"5282",1991,"5","rec4",NA,NA,"0",0.582754347243961
"5283",1992,"5","rec4",NA,NA,"0",0.591698271006887
"5284",1993,"5","rec4",NA,NA,"0",0.426077983742507
"5285",1994,"5","rec4",NA,NA,"0",0.430220801899876
"5286",1995,"5","rec4",NA,NA,"0",0.581220379190165
"5287",1996,"5","rec4",NA,NA,"0",0.636293096927639
"5288",1997,"5","rec4",NA,NA,"0",0.300285053741662
"5289",1998,"5","rec4",NA,NA,"0",0.307879666389539
"5290",1999,"5","rec4",NA,NA,"0",0.43076555360695
"5291",2000,"5","rec4",NA,NA,"0",NA
"5292",2001,"5","rec4",NA,NA,"0",NA
"5293",2002,"5","rec4",NA,NA,"0",NA
"5294",2003,"5","rec4",NA,NA,"0",NA
"5295",2004,"5","rec4",NA,NA,"0",NA
"5296",2005,"5","rec4",NA,NA,"0",NA
"5297",2006,"5","rec4",NA,NA,"0",NA
"5298",2007,"5","rec4",NA,NA,"0",NA
"5299",2008,"5","rec4",NA,NA,"0",NA
"5300",2009,"5","rec4",NA,NA,"0",NA
"5301",2010,"5","rec4",NA,NA,"0",0.349159139376193
"5302",2011,"5","rec4",NA,NA,"0",NA
"5303",2012,"5","rec4",NA,NA,"0",NA
"5304",2013,"5","rec4",NA,NA,"0",NA
"5305",2014,"5","rec4",NA,NA,"0",NA
"5306",2001,"5","rec4",NA,NA,"0",NA
"5307",2002,"5","rec4",NA,NA,"0",NA
"5308",2003,"5","rec4",NA,NA,"0",NA
"5309",2004,"5","rec4",NA,NA,"0",NA
"5310",2005,"5","rec4",NA,NA,"0",NA
"5311",2006,"5","rec4",NA,NA,"0",NA
"5312",2007,"5","rec4",NA,NA,"0",NA
"5313",2008,"5","rec4",NA,NA,"0",NA
"5314",2009,"5","rec4",NA,NA,"0",NA
"5315",2010,"5","rec4",NA,NA,"0",0.313216211947464
"5316",2011,"5","rec4",NA,NA,"0",NA
"5317",2012,"5","rec4",NA,NA,"0",NA
"5318",1957,"5","rec4",NA,NA,"0",NA
"5319",1958,"5","rec4",NA,NA,"0",NA
"5320",1959,"5","rec4",NA,NA,"0",NA
"5321",1960,"5","rec4",NA,NA,"0",NA
"5322",1961,"5","rec4",NA,NA,"0",NA
"5323",1962,"5","rec4",NA,NA,"0",NA
"5324",1963,"5","rec4",NA,NA,"0",NA
"5325",1964,"5","rec4",NA,NA,"0",NA
"5326",1965,"5","rec4",NA,NA,"0",NA
"5327",1966,"5","rec4",NA,NA,"0",NA
"5328",1967,"5","rec4",NA,NA,"0",NA
"5329",1968,"5","rec4",NA,NA,"0",NA
"5330",1969,"5","rec4",NA,NA,"0",NA
"5331",1970,"5","rec4",NA,NA,"0",NA
"5332",1971,"5","rec4",NA,NA,"0",NA
"5333",1972,"5","rec4",NA,NA,"0",NA
"5334",1973,"5","rec4",NA,NA,"0",0.344923409604202
"5335",1974,"5","rec4",NA,NA,"0",NA
"5336",1980,"5","rec4",NA,NA,"0",0.426290141746999
"5337",1981,"5","rec4",NA,NA,"0",0.35729368763058
"5338",1982,"5","rec4",NA,NA,"0",0.376677537289651
"5339",1983,"5","rec4",NA,NA,"0",0.454370041750935
"5340",1984,"5","rec4",NA,NA,"0",0.467856550912818
"5341",1985,"5","rec4",NA,NA,"0",0.403606803711612
"5342",NA,"5","rec4",NA,NA,"0",NA
"5343",NA,"5","rec4",NA,NA,"0",NA
"5344",1991,"5","rec4",NA,NA,"0",0.538098833124102
"5345",1992,"5","rec4",NA,NA,"0",0.528757710791743
"5346",1993,"5","rec4",NA,NA,"0",0.371646106469364
"5347",1994,"5","rec4",NA,NA,"0",0.402677588174593
"5348",1995,"5","rec4",NA,NA,"0",0.520126810092598
"5349",1996,"5","rec4",NA,NA,"0",0.389043327326689
"5350",1997,"5","rec4",NA,NA,"0",0.247492079744957
"5351",1998,"5","rec4",NA,NA,"0",0.297599087220606
"5352",1999,"5","rec4",NA,NA,"0",0.358031869580906
"5353",2000,"5","rec4",NA,NA,"0",NA
"5354",2001,"5","rec4",NA,NA,"0",NA
"5355",2002,"5","rec4",NA,NA,"0",NA
"5356",2003,"5","rec4",NA,NA,"0",NA
"5357",2004,"5","rec4",NA,NA,"0",NA
"5358",2005,"5","rec4",NA,NA,"0",NA
"5359",2006,"5","rec4",NA,NA,"0",NA
"5360",2007,"5","rec4",NA,NA,"0",NA
"5361",2008,"5","rec4",NA,NA,"0",NA
"5362",2009,"5","rec4",NA,NA,"0",NA
"5363",2010,"5","rec4",NA,NA,"0",0.356656656077011
"5364",2011,"5","rec4",NA,NA,"0",NA
"5365",2012,"5","rec4",NA,NA,"0",NA
"5366",2013,"5","rec4",NA,NA,"0",NA
"5367",2014,"5","rec4",NA,NA,"0",NA
"5368",1957,"5","rec4",NA,NA,"0",NA
"5369",1958,"5","rec4",NA,NA,"0",NA
"5370",1959,"5","rec4",NA,NA,"0",NA
"5371",1960,"5","rec4",NA,NA,"0",NA
"5372",1961,"5","rec4",NA,NA,"0",NA
"5373",1962,"5","rec4",NA,NA,"0",NA
"5374",1963,"5","rec4",NA,NA,"0",NA
"5375",1964,"5","rec4",NA,NA,"0",NA
"5376",1965,"5","rec4",NA,NA,"0",NA
"5377",1966,"5","rec4",NA,NA,"0",NA
"5378",1967,"5","rec4",NA,NA,"0",NA
"5379",1968,"5","rec4",NA,NA,"0",NA
"5380",1969,"5","rec4",NA,NA,"0",NA
"5381",1970,"5","rec4",NA,NA,"0",NA
"5382",1971,"5","rec4",NA,NA,"0",NA
"5383",1972,"5","rec4",NA,NA,"0",NA
"5384",1973,"5","rec4",NA,NA,"0",0.31989220377575
"5385",1974,"5","rec4",NA,NA,"0",0.355461861841359
"5386",1975,"5","rec4",NA,NA,"0",NA
"5387",1976,"5","rec4",NA,NA,"0",NA
"5388",1977,"5","rec4",NA,NA,"0",NA
"5389",1978,"5","rec4",NA,NA,"0",0.341378229961524
"5390",1979,"5","rec4",NA,NA,"0",0.441243710870116
"5391",1980,"5","rec4",NA,NA,"0",0.453013358024005
"5392",1981,"5","rec4",NA,NA,"0",0.367066875913525
"5393",1982,"5","rec4",NA,NA,"0",0.386625404715948
"5394",1983,"5","rec4",NA,NA,"0",0.405459790377183
"5395",1984,"5","rec4",NA,NA,"0",0.468589930517937
"5396",1985,"5","rec4",NA,NA,"0",0.503962878308041
"5397",1986,"5","rec4",NA,NA,"0",0.432406105859323
"5398",1987,"5","rec4",NA,NA,"0",0.469523122952152
"5399",1988,"5","rec4",NA,NA,"0",0.391815782421362
"5400",1989,"5","rec4",NA,NA,"0",0.524383145442978
"5401",1990,"5","rec4",NA,NA,"0",0.528410113577246
"5402",1991,"5","rec4",NA,NA,"0",0.588333106211132
"5403",1992,"5","rec4",NA,NA,"0",0.592320428211502
